temperatura,vibracao,energia
60.925851061784996,2.6890586824829867,211.40948768887145
62.16277602279258,4.493405687334515,223.70331400265013
56.607746890421474,1.1975789593359747,255.67450656170786
59.46792316849626,4.639820514878064,269.7780111852255
61.2110555697973,4.6755046116635945,236.479190201486
47.45010008088435,3.7103950646075985,225.65596253193726
58.217881355955996,3.2481059120233224,276.3056018372093
59.180683631371856,4.755139658801816,202.5943485521555
59.21090843937639,3.288725965662531,185.364303929367
62.17611370229382,3.976087210395845,304.09643480626096
51.914928892648,2.0086916349400896,251.3924504677037
62.57234689486289,1.7713986422577128,238.07590439266178
58.329467234945916,2.4551536694967497,280.44368166601384
61.53826053003512,4.899874175179724,212.78259856869388
57.724534201764435,5.293990028936896,235.93425419857462
53.93344417677602,2.850717967167824,224.19187766058377
66.99706660323777,3.9998519958148817,252.72480482668618
67.23744427763556,5.586081756537322,232.29677429147787
62.60798283248636,2.9225772877456437,256.62091429378904
55.62892005070006,1.752228925881289,280.4801663408201
68.91303184267693,1.42063774706223,277.2530458785627
60.90463119025588,3.7421369924478047,191.82272753301348
68.8686730196577,2.734740314157892,275.1779718917512
68.35401473565939,3.363727470454414,284.517917004805
53.58042809421619,5.2786708813796706,159.11633031829828
57.47196787101493,2.780188317210597,265.5760720273599
59.839675752826295,3.8328810021605673,241.13355867365337
67.23249781021678,3.5828106006854337,243.69063015091976
65.04178028962588,3.625462679808765,268.2837999943426
67.31875941938517,4.222951636269884,280.2266245792202
54.648742025307676,3.9091262694540028,270.9659581134396
55.25520282958058,2.30053900909324,206.7059719995069
58.22513669195242,3.3526707215651683,237.85264781747478
57.57854965877243,4.597172431637767,283.1431749490836
60.12182428136509,4.5717173064185594,266.3857843729216
58.96637565545272,0.6291075355206934,269.563698537935
69.72161540634929,3.241050529933479,262.0202522546996
66.75440713915125,3.3334257151229885,226.75543408318427
57.458647990295916,3.1306481701186244,242.49939275039918
66.6034241020583,3.797676502443085,298.3161825844475
63.290919025417985,3.37561506197188,261.4810265327556
62.50277355289704,4.960513831781816,237.69677808558396
53.523820523185336,4.56141028354412,255.92355064347768
74.25326179433388,4.709893743471627,292.8760396259061
57.44069389577841,2.6853501874950685,251.02223445008534
65.7739788020046,5.229477038162199,253.9278848568823
54.26361398625169,4.140837677908627,260.85922137561187
61.91942080894412,3.4625912391405103,220.924400944753
60.12155843409821,4.414617827317825,231.05759804762434
56.64123148106144,3.3492431665352487,293.08878996770164
