temperatura,vibracao,energia
56.16074620851334,1.7549076472723684,244.3927404434504
56.8907634850687,4.401315041649104,277.1508124307557
59.98022847119888,3.4337821794827175,306.0028050326468
60.74952859927634,3.9126231876229034,286.7068246027675
54.23404378152158,2.546899079115515,232.619404478686
61.65677278935305,3.042126619956332,262.78093650281295
50.92817384704723,5.124267635125764,276.25063340200836
68.93302778076993,3.1372756325536204,235.98477993147537
58.58005686480898,4.812017635283568,260.02190728363945
53.742547291399994,2.318333670774327,209.18668917822131
64.9831984157297,4.455451618704713,289.77547681720716
58.60033685557154,3.3114439003130376,216.66422565060643
52.35132310840112,5.878281984771429,221.43113681435236
53.3472948887111,3.260535650014895,281.9923340284634
52.1452886915176,1.754492707211378,256.85585532579887
54.83299059920396,2.297405339688239,255.15826669389438
67.66015397237396,2.974949171009467,226.81130468873508
60.23081234671944,2.7816614211769015,230.02109203177505
54.808253866822994,3.2475304903614397,309.1933357055069
52.20677846436692,4.709541685317108,218.36283401819335
58.40689611396619,2.9761857093950246,224.06465750749987
53.526123532834696,3.9928628370368533,253.55255950772317
73.10707053036016,4.183756746551317,231.61265434236884
65.73066838225928,3.7053574185961846,193.92161919702974
63.499721696569075,3.2815573517202314,230.91074631886556
57.967593643395865,2.3636570030581363,281.40476863002203
68.75391445602448,5.046834732531002,327.8718078124411
66.27565600925486,6.070145205957357,283.41478274197846
56.975458810971375,3.599180602352124,248.58414585359
54.48917861055762,2.398124723465423,267.2767770715087
66.3673359831632,4.376433184978662,294.5855828663748
57.442595013907344,3.9237334733028897,256.22444429751806
62.287374646198,3.5410236515971794,271.0464495097758
50.728320955160584,3.1202640144052434,269.9921763281656
63.78840063014052,3.5303398679119358,271.2895169253289
53.386989445433194,5.784223231919555,236.70317848048427
62.53716864575315,3.7540350031885157,281.7843270773782
62.15929688372707,3.3739873724426714,284.83925179066955
51.78941878733643,4.1152266081030335,276.55699492444546
65.50232037176653,2.2011786799010364,248.37852530642581
60.00639680104233,4.213881338052798,232.62588595032966
60.67253008890298,2.5169805161780996,246.82260536739471
54.780706509849345,2.104446285462351,246.8682153165814
52.68209204441075,3.605882705138098,200.34930612523647
58.20563950229667,3.4297851401714445,276.3771592864387
62.62070673965066,4.326882028895747,249.50669579979623
65.49386300494155,2.9499129437543266,240.05656933286357
63.295283540602775,2.2795331033505493,253.45236032216667
58.488648335224376,2.1824590250950555,245.4644884117698
66.31753790043983,4.025786577216262,207.06893704274
